FID,OBJECTID,Struct_ID,Source_ID,FR_TOT,AEP_TOT,SV_TOT,FDP_TOT,R_SCORE,SHAPE_Length,SHAPE_Area,lat,lon
2908,2908,158131,158131,20,30,,,,0.00020546,1.48429E-09,39.71923513,-105.0321862
2909,2909,157233,157233,20,30,,,,9.25349E-05,5.35147E-10,39.7187623,-105.0321099
2910,2910,157406,157406,20,2,,,,8.84361E-05,4.80984E-10,39.71883791,-105.0331849
2911,2911,157089,157089,20,10,,,,0.000119949,8.88445E-10,39.71863638,-105.0331882
2912,2912,157291,157291,20,0,,,,0.000110925,7.6874E-10,39.7187948,-105.03408
2913,2913,157224,157224,20,1,,,,0.000131762,9.76726E-10,39.71876642,-105.0341494
2914,2914,158199,158199,70,60,,,,0.0001121,7.85133E-10,39.71926799,-105.0342546
2915,2915,158793,158793,70,60,,,,0.000211261,1.99776E-09,39.71963704,-105.0341294
2916,2916,158811,158811,70,60,,,,0.000114201,8.04331E-10,39.71964813,-105.0340447
2917,2917,158646,158646,44,60,,,,0.000110762,7.66582E-10,39.71952834,-105.0345832
2918,2918,158384,158384,50,60,,,,0.000122519,8.50089E-10,39.71937916,-105.0345887
2919,2919,158444,158444,50,60,,,,0.000141377,1.18287E-09,39.71941017,-105.0345406
2920,2920,158383,158383,60,60,,,,0.000134996,1.09245E-09,39.71937416,-105.0343761
2921,2921,157664,157664,20,20,,,,0.000110359,7.45135E-10,39.7189853,-105.0345777
2922,2922,157040,157040,20,20,,,,0.000173548,1.79951E-09,39.71859076,-105.0344669
2923,2923,157128,157128,20,2,,,,0.000121242,7.54879E-10,39.7186864,-105.034463
2924,2924,157109,157109,20,10,,,,0.000145201,1.14234E-09,39.71866028,-105.0345505
2925,2925,157133,157133,20,15,,,,0.000115375,7.77846E-10,39.71869382,-105.0354157
2926,2926,158355,158355,44,60,,,,0.000133915,1.0096E-09,39.71936726,-105.0351828
2927,2927,160204,160204,0,0,,0,0,0.000149934,1.38461E-09,39.72050561,-105.0357722
2928,2928,155168,155168,0,0,,0,0,0.000187042,1.15556E-09,39.71723338,-105.0353511
2929,2929,161218,161218,20,10,,,,0.000138699,1.07458E-09,39.72102114,-105.0316003
2930,2930,161242,161242,0,0,,0,0,0.000142428,1.11556E-09,39.72105744,-105.0340851
2931,2931,157108,157108,20,15,,,,0.000211831,1.50988E-09,39.71866911,-105.0363818
2932,2932,157095,157095,20,2,,,,0.000145687,1.1724E-09,39.71865666,-105.0355874
2933,2933,157463,157463,20,1,,,,0.000171795,1.4492E-09,39.71886192,-105.0316275
2934,2934,167961,167961,70,99,,92,90.4,0.002419432,3.58926E-07,39.72438538,-105.0211008
2935,2935,167991,167991,70,99,,64.2,79.28,0.003246432,6.36984E-07,39.72432554,-105.0199153
2936,2936,167991,167991,70,99,,64.2,79.28,0.000956563,6.90038E-09,39.72440722,-105.0194669
2937,2937,166537,166537,70,98,,81,85.6,0.012474709,3.19924E-06,39.72299753,-105.017213
2938,2938,168483,168483,60,98,,55.8,73.52,0.00439877,8.70026E-07,39.72448962,-105.0166662
2939,2939,168483,168483,60,98,,55.8,73.52,0.000546354,1.17735E-08,39.72486755,-105.0172305
2940,2940,166537,166537,60,98,,81,83.6,0.000902847,1.23972E-08,39.72367624,-105.0176415
2941,2941,160018,160018,20,15,,,,0.000172226,1.68315E-09,39.72037272,-105.0367763
2942,2942,156028,156028,20,0,,,,0.000301744,5.17638E-09,39.71780447,-105.0357765
2943,2943,155930,155930,20,1,,,,0.000102654,6.57115E-10,39.71774261,-105.0356987
2944,2944,161167,161167,20,20,,,,0.000204628,2.57869E-09,39.72099196,-105.0308504
2945,2945,159655,159655,0,0,,0,0,0.00013836,1.15637E-09,39.72013641,-105.0306965
2946,2946,155260,155260,20,25,,,,7.64737E-05,4.36059E-10,39.71732304,-105.0427772
2947,2947,158700,158700,70,95,,,,0.000136734,1.31644E-09,39.71963688,-105.0495719
2948,2948,156960,156960,20,30,,,,0.001256017,6.18166E-08,39.71842202,-105.034121
2949,2949,142132,142132,0,0,,0,0,0.000725264,2.56519E-08,39.70939546,-105.0522135
2950,2950,141290,141290,0,0,,0,0,0.000510972,1.46701E-08,39.7090571,-105.05286
2951,2951,140773,140773,44,85,,48.4,62.16,0.000472149,1.15038E-08,39.70883552,-105.0526157
2952,2952,140779,140779,44,90,,48.4,64.16,0.000490317,1.34324E-08,39.70883183,-105.0524445
2953,2953,140811,140811,50,95,,56.4,70.56,0.000517229,1.29528E-08,39.7088237,-105.05227
2954,2954,140128,140128,20,15,,16.8,16.72,0.000463858,1.28673E-08,39.70847843,-105.0529298
2955,2955,140025,140025,0,0,,0,0,0.000478186,1.15827E-08,39.70844394,-105.0525526
2956,2956,140018,140018,0,0,,0,0,0.000451254,1.12631E-08,39.70844545,-105.0523769
2957,2957,140015,140015,0,0,,0,0,0.000473008,1.27295E-08,39.70843812,-105.0521978
2958,2958,139133,139133,0,0,,0,0,0.000473173,1.11884E-08,39.70802459,-105.0529371
2959,2959,139455,139455,0,0,,0,0,0.00053604,1.60325E-08,39.7081759,-105.0529388
2960,2960,139807,139807,0,0,,0,0,0.000420416,1.10337E-08,39.70834359,-105.0529497
2961,2961,157399,157399,70,99,,19.6,61.44,0.000635524,2.07197E-08,39.71884408,-105.0519804
2962,2962,156384,156384,0,0,,0,0,0.000916803,4.11677E-08,39.71796707,-105.0521555
2963,2963,142783,142783,0,0,,0,0,0.000856225,1.8998E-08,39.70980122,-105.0513364
2964,2964,141824,141824,0,0,,0,0,0.000480776,1.19549E-08,39.70926787,-105.0520046
2965,2965,142108,142108,0,0,,0,0,0.000647487,2.0379E-08,39.70936002,-105.0515874
2966,2966,142107,142107,0,0,,0,0,0.000577814,1.85875E-08,39.70936808,-105.0514165
2967,2967,141129,141129,50,95,,48.4,67.36,0.000529491,1.55312E-08,39.70895796,-105.0519122
2968,2968,140732,140732,50,95,,48.4,67.36,0.000372953,8.45475E-09,39.70882092,-105.0519822
2969,2969,140797,140797,44,90,,42,61.6,0.000529436,1.44622E-08,39.7088293,-105.0515959
2970,2970,140908,140908,44,95,,48.4,66.16,0.000598582,1.65222E-08,39.70883913,-105.0514266
2971,2971,140789,140789,44,75,,42,55.6,0.000431169,1.12077E-08,39.70882339,-105.0512252
2972,2972,140055,140055,0,0,,0,0,0.000588188,1.46861E-08,39.70844711,-105.0520065
2973,2973,140006,140006,0,0,,0,0,0.000405938,9.73083E-09,39.70844782,-105.0516661
2974,2974,139998,139998,0,0,,0,0,0.000494459,1.52538E-08,39.70842435,-105.0514873
2975,2975,140116,140116,20,0,,16.8,10.72,0.000412602,1.04782E-08,39.70846864,-105.0512982
2976,2976,139450,139450,0,0,,0,0,0.000644761,1.81728E-08,39.7081613,-105.0511355
2977,2977,138855,138855,0,0,,0,0,0.000664647,2.29162E-08,39.70786335,-105.0511713
2978,2978,138863,138863,0,0,,0,0,0.000404286,9.76369E-09,39.70788358,-105.0514823
2979,2979,139672,139672,0,0,,0,0,0.000374441,8.69479E-09,39.708286,-105.0515049
2980,2980,158279,158279,0,0,,0,0,0.000548196,1.57495E-08,39.71934806,-105.0517903
2981,2981,158747,158747,0,0,,0,0,0.000609204,1.92262E-08,39.71963028,-105.0512446
2982,2982,158532,158532,0,0,,0,0,0.000576802,1.64536E-08,39.71947145,-105.05124
2983,2983,158267,158267,0,0,,0,0,0.000530451,1.62351E-08,39.71933113,-105.0512553
2984,2984,157982,157982,20,2,,16.8,11.52,0.000603198,1.59322E-08,39.71919634,-105.051226
2985,2985,157396,157396,30,45,,23.2,33.28,0.000523452,1.56276E-08,39.71886735,-105.051803
2986,2986,157405,157405,70,98,,12.2,58.08,0.000631095,2.05396E-08,39.71885376,-105.0516061
2987,2987,157384,157384,70,98,,14.6,59.04,0.000528272,1.58511E-08,39.71886274,-105.0514116
2988,2988,157402,157402,70,99,,19.6,61.44,0.000554465,1.70496E-08,39.71886245,-105.0512127
2989,2989,135028,135028,20,2,,2,5.6,0.00059715,1.56223E-08,39.70575787,-105.0505824
2990,2990,134897,134897,0,0,,0,0,0.000583544,1.78304E-08,39.70568386,-105.0508269
2991,2991,134780,134780,0,0,,0,0,0.000548862,1.34585E-08,39.70562602,-105.051041
2992,2992,136275,136275,0,0,,0,0,0.000728782,2.58226E-08,39.70641111,-105.0505969
2993,2993,136626,136626,20,1,,2,5.2,0.000766784,2.52978E-08,39.70661231,-105.0505722
2994,2994,136947,136947,0,0,,0,0,0.00050699,1.47862E-08,39.70677324,-105.0506122
2995,2995,137265,137265,0,0,,0,0,0.000599665,1.85252E-08,39.70691895,-105.0506282
2996,2996,137608,137608,0,0,,0,0,0.000545265,1.56683E-08,39.70709332,-105.0506226
2997,2997,137964,137964,0,0,,0,0,0.000424776,1.12551E-08,39.70726927,-105.0506286
2998,2998,138158,138158,0,0,,0,0,0.000317313,6.22021E-09,39.70738624,-105.0506153
2999,2999,138370,138370,0,0,,0,0,0.000483113,1.25156E-08,39.70750712,-105.0504568
3000,3000,136511,136511,0,0,,0,0,0.000486616,1.23318E-08,39.70654387,-105.0511043
3001,3001,142794,142794,0,0,,0,0,0.000680471,2.07413E-08,39.70980791,-105.0511348
3002,3002,142102,142102,20,1,,16.8,11.12,0.000464077,1.12005E-08,39.70939172,-105.051071
3003,3003,140790,140790,44,85,,48.4,62.16,0.000436138,1.14396E-08,39.70882207,-105.0510621
3004,3004,139793,139793,20,0,,16.8,10.72,0.000541541,1.50499E-08,39.70832408,-105.0511304
3005,3005,139112,139112,0,0,,0,0,0.000484593,1.32577E-08,39.7080081,-105.0511213
3006,3006,144851,144851,0,0,,0,0,0.001430727,4.91995E-08,39.71090787,-105.0505644
3007,3007,144165,144165,20,0,,2,4.8,0.000489022,1.33132E-08,39.71056251,-105.0506421
3008,3008,143956,143956,20,1,,2,5.2,0.00039335,9.65311E-09,39.71044084,-105.0506385
3009,3009,143737,143737,20,2,,16.8,11.52,0.000448857,1.1935E-08,39.71030371,-105.0506241
3010,3010,143136,143136,20,15,,16.8,16.72,0.000446946,1.15104E-08,39.71003099,-105.0506254
3011,3011,142865,142865,20,2,,16.8,11.52,0.000454719,1.14756E-08,39.70989454,-105.0506262
3012,3012,142525,142525,44,60,,56.4,55.36,0.000324905,6.42869E-09,39.70974132,-105.0504186
3013,3013,144855,144855,0,0,,0,0,0.00050623,1.41544E-08,39.71097829,-105.0503785
3014,3014,142038,142038,44,55,,42,47.6,0.000393737,8.27625E-09,39.70938006,-105.0506613
3015,3015,138868,138868,0,0,,0,0,0.000527626,1.57897E-08,39.70787065,-105.0504801
3016,3016,139157,139157,0,0,,0,0,0.000545262,1.4307E-08,39.70801257,-105.0504718
3017,3017,139444,139444,0,0,,0,0,0.000434956,1.08157E-08,39.70816639,-105.0504618
3018,3018,139739,139739,20,15,,16.8,16.72,0.000490104,1.24626E-08,39.70829934,-105.0504697
3019,3019,140733,140733,20,5,,16.8,12.72,0.000417211,1.08518E-08,39.7087997,-105.0504695
3020,3020,141067,141067,20,35,,23.2,27.28,0.000487796,1.20909E-08,39.70894151,-105.0504795
3021,3021,141436,141436,20,25,,23.2,23.28,0.000543694,1.69603E-08,39.70910316,-105.0504892
3022,3022,142157,142157,20,40,,23.2,29.28,0.00042282,1.11514E-08,39.70943105,-105.0504704
3023,3023,159051,159051,0,0,,0,0,0.000477419,1.36372E-08,39.71980698,-105.0505746
3024,3024,158468,158468,0,0,,0,0,0.000506631,1.19291E-08,39.71942262,-105.0507479
3025,3025,158780,158780,0,0,,0,0,0.000623612,2.0117E-08,39.71963964,-105.0506006
3026,3026,158040,158040,70,95,,81.6,84.64,0.000494976,1.45282E-08,39.71921569,-105.0505799
3027,3027,158039,158039,30,40,,23.2,31.28,0.000592949,1.79725E-08,39.71921323,-105.050826
3028,3028,157413,157413,70,99,,21.2,62.08,0.000537208,1.60395E-08,39.71886229,-105.0510335
3029,3029,157418,157418,70,99,,86,88,0.000849926,2.82762E-08,39.71887512,-105.0507538
3030,3030,157070,157070,70,99,,87.8,88.72,0.000485449,1.36658E-08,39.71865119,-105.0506442
3031,3031,156903,156903,70,95,,81.6,84.64,0.000962952,3.01129E-08,39.71845826,-105.0508757
3032,3032,135328,135328,20,0,,2,4.8,0.000486455,1.34696E-08,39.70597722,-105.0495606
3033,3033,135242,135242,20,0,,16.8,10.72,0.000445496,1.13889E-08,39.70592531,-105.0497736
3034,3034,135188,135188,20,2,,2.8,5.92,0.000499365,1.50732E-08,39.70586952,-105.0499753
3035,3035,135116,135116,20,5,,2.8,7.12,0.00054674,1.53872E-08,39.70582943,-105.0501722
3036,3036,135086,135086,20,0,,2,4.8,0.000454176,1.10202E-08,39.70580216,-105.0504071
3037,3037,137468,137468,20,0,,2,4.8,0.00048626,1.27049E-08,39.70702147,-105.0494722
3038,3038,137692,137692,0,0,,0,0,0.00042005,1.00183E-08,39.70713363,-105.0496168
3039,3039,138179,138179,20,2,,2,5.6,0.000451726,1.06577E-08,39.70737455,-105.0498764
3040,3040,138426,138426,20,2,,2,5.6,0.000472176,1.10674E-08,39.70752531,-105.0499667
3041,3041,137561,137561,20,0,,2,4.8,0.000607715,1.79264E-08,39.70705669,-105.0501925
3042,3042,137288,137288,20,0,,16.8,10.72,0.000434784,1.05881E-08,39.70694393,-105.0500525
3043,3043,137003,137003,20,0,,16.8,10.72,0.000473312,1.12734E-08,39.70679958,-105.0499094
3044,3044,136825,136825,20,1,,16.8,11.12,0.000447022,1.12232E-08,39.70670112,-105.049842
3045,3045,136527,136527,20,1,,2,5.2,0.000607274,1.6357E-08,39.70654318,-105.0498114
3046,3046,136215,136215,0,0,,0,0,0.000426458,1.10424E-08,39.70639425,-105.0497001
3047,3047,135692,135692,0,0,,0,0,0.000443043,1.12567E-08,39.70617608,-105.050404
3048,3048,142161,142161,70,70,,87.8,77.12,0.000450686,1.18238E-08,39.70943613,-105.0499824
3049,3049,141805,141805,70,70,,23.6,51.44,0.000458562,1.26393E-08,39.70927713,-105.0499765
3050,3050,141513,141513,70,70,,14.6,47.84,0.000443462,1.08744E-08,39.70913821,-105.0499899
3051,3051,141210,141210,60,70,,68.4,67.36,0.000486687,1.25615E-08,39.70899964,-105.0499787
3052,3052,140553,140553,44,65,,56.4,57.36,0.000569939,1.5311E-08,39.70868142,-105.0499696
3053,3053,140268,140268,60,70,,68.4,67.36,0.000394734,9.71195E-09,39.70853645,-105.0499929
3054,3054,139930,139930,70,70,,68.4,69.36,0.000389245,9.46292E-09,39.70839713,-105.0499933
3055,3055,139631,139631,70,70,,68.4,69.36,0.000533674,1.38394E-08,39.7082477,-105.0499835
3056,3056,139068,139068,20,40,,23.2,29.28,0.000418538,9.97224E-09,39.70798678,-105.0499966
3057,3057,138842,138842,20,25,,23.2,23.28,0.000387714,9.38904E-09,39.70785052,-105.0499908
3058,3058,159174,159174,0,0,,0,0,0.000430597,1.15685E-08,39.71991168,-105.0501181
3059,3059,158575,158575,20,1,,16.8,11.12,0.000422589,1.11343E-08,39.71949918,-105.05012
3060,3060,158318,158318,50,80,,56.4,64.56,0.000549297,1.56776E-08,39.71935084,-105.0501033
3061,3061,158027,158027,70,98,,82.4,86.16,0.00063364,1.90304E-08,39.71920259,-105.0500883
3062,3062,157766,157766,70,99,,86,88,0.000516587,1.55029E-08,39.71905901,-105.0500402
3063,3063,157510,157510,70,99,,87.8,88.72,0.000494196,1.33735E-08,39.71891929,-105.0500838
3064,3064,157227,157227,70,99,,87.8,88.72,0.000493696,1.46613E-08,39.71878443,-105.0500251
3065,3065,157072,157072,70,99,,86,88,0.000484967,1.34827E-08,39.71864791,-105.0500317
3066,3066,156755,156755,60,90,,10.6,52.24,0.00054332,1.47508E-08,39.71839959,-105.0498779
3067,3067,157116,157116,44,60,,73.6,62.24,0.000473138,1.16678E-08,39.71870439,-105.0495784
3068,3068,157488,157488,70,98,,81.6,85.84,0.000544843,1.82676E-08,39.71887973,-105.0495178
3069,3069,157758,157758,70,95,,68.4,79.36,0.000548922,1.59785E-08,39.71905566,-105.0494409
3070,3070,158084,158084,70,98,,81.6,85.84,0.000557784,1.90622E-08,39.71922212,-105.0494478
3071,3071,158979,158979,44,60,,48.4,52.16,0.000640942,2.39256E-08,39.7197655,-105.0494812
3072,3072,158717,158717,70,99,,81.6,86.24,0.000411587,1.05736E-08,39.71961783,-105.0494311
3073,3073,159168,159168,0,0,,0,0,0.000391121,9.5608E-09,39.71991284,-105.0494286
3074,3074,159443,159443,0,0,,0,0,0.000476333,1.22279E-08,39.72007399,-105.0494461
3075,3075,159745,159745,0,0,,0,0,0.000469335,1.33398E-08,39.72022462,-105.049451
3076,3076,135593,135593,50,75,,58.8,63.52,0.000545429,1.36017E-08,39.70612397,-105.0488105
3077,3077,135463,135463,20,10,,2,8.8,0.000508618,1.53522E-08,39.70605793,-105.0493603
3078,3078,138182,138182,20,0,,0,4,0.000402981,1.01368E-08,39.70738466,-105.0488075
3079,3079,137470,137470,20,10,,6.4,10.56,0.000393512,9.66908E-09,39.70704294,-105.0488202
3080,3080,136834,136834,20,5,,4.4,7.76,0.000389339,9.06393E-09,39.70670129,-105.0489853
3081,3081,136843,136843,20,1,,16.8,11.12,0.000395404,9.68716E-09,39.7067081,-105.0493391
3082,3082,137120,137120,20,2,,16.8,11.52,0.000603276,1.69398E-08,39.7068368,-105.0493809
3083,3083,137504,137504,20,30,,33.6,29.44,0.000404622,9.44726E-09,39.70706988,-105.0489972
3084,3084,139220,139220,0,0,,0,0,0.00052768,1.53486E-08,39.7080354,-105.0488061
3085,3085,138881,138881,0,0,,0,0,0.000480391,1.38448E-08,39.70786321,-105.0488233
3086,3086,158519,158519,70,99,,86,88,0.000390053,9.50704E-09,39.71947614,-105.0494228
3087,3087,159488,159488,0,0,,0,0,0.000695963,2.55043E-08,39.7200794,-105.0489034
3088,3088,158985,158985,44,90,,56.4,67.36,0.000519244,1.37767E-08,39.71976928,-105.0489249
3089,3089,158721,158721,70,99,,81.6,86.24,0.000466645,1.28746E-08,39.71960464,-105.0489251
3090,3090,158310,158310,70,99,,81.6,86.24,0.000520668,1.53277E-08,39.71936414,-105.0489236
3091,3091,157794,157794,44,80,,56.4,63.36,0.000610595,1.83294E-08,39.71908047,-105.0488903
3092,3092,157560,157560,20,5,,16.8,12.72,0.000710378,1.76831E-08,39.71893943,-105.0489303
3093,3093,157239,157239,20,1,,16.8,11.12,0.000550534,1.75714E-08,39.71878842,-105.0489431
3094,3094,157066,157066,0,0,,0,0,0.000540963,1.74408E-08,39.71864001,-105.0490206
3095,3095,156827,156827,0,0,,0,0,0.000562267,1.61716E-08,39.71842214,-105.049131
3096,3096,156762,156762,0,0,,0,0,0.000561618,1.51486E-08,39.71839371,-105.0489105
3097,3097,159646,159646,0,0,,0,0,0.000484143,1.16625E-08,39.72017493,-105.0484546
3098,3098,157243,157243,20,0,,16.8,10.72,0.000906282,2.99721E-08,39.71870386,-105.0484948
3099,3099,156870,156870,0,0,,0,0,0.000671289,1.95067E-08,39.71842686,-105.0486391
3100,3100,138548,138548,0,0,,0,0,0.000465527,1.08819E-08,39.70757291,-105.0476639
3101,3101,138509,138509,0,0,,0,0,0.000442736,1.10164E-08,39.70756733,-105.0478405
3102,3102,138619,138619,0,0,,0,0,0.000558072,1.62661E-08,39.70760603,-105.0482635
3103,3103,137838,137838,0,0,,28,11.2,0.000758802,3.06973E-08,39.7071642,-105.0476788
3104,3104,137846,137846,20,0,,28,15.2,0.000763754,3.12702E-08,39.7071658,-105.0479016
3105,3105,136331,136331,20,25,,33.6,27.44,0.000708532,2.06398E-08,39.70644864,-105.0483111
3106,3106,135977,135977,20,25,,33.6,27.44,0.000649074,1.85211E-08,39.70628386,-105.0483238
3107,3107,136191,136191,70,80,,70.4,74.16,0.000509789,1.46303E-08,39.70639203,-105.04801
3108,3108,136258,136258,50,75,,60.8,64.32,0.000403379,9.9567E-09,39.70642183,-105.0476237
3109,3109,135283,135283,20,2,,2.8,5.92,0.00061662,1.62806E-08,39.7059418,-105.0478524
3110,3110,135245,135245,20,2,,16.8,11.52,0.000410844,9.73193E-09,39.70593274,-105.0481583
3111,3111,134713,134713,0,0,,0,0,0.000398363,8.94625E-09,39.70560505,-105.048213
3112,3112,134674,134674,0,0,,0,0,0.000529602,1.6437E-08,39.70557295,-105.0480171
3113,3113,134723,134723,0,0,,0,0,0.000447381,1.12516E-08,39.70559854,-105.0478545
3114,3114,134692,134692,0,0,,0,0,0.000633408,1.97755E-08,39.70556535,-105.0476543
3115,3115,159710,159710,0,0,,0,0,0.000599837,1.9003E-08,39.72016862,-105.0482401
3116,3116,159316,159316,0,0,,0,0,0.000643881,1.94492E-08,39.71998632,-105.0482668
3117,3117,158922,158922,20,5,,16.8,12.72,0.000615755,1.74323E-08,39.71972495,-105.0482665
3118,3118,158682,158682,44,60,,48.4,52.16,0.000635477,1.90593E-08,39.71957902,-105.0482644
3119,3119,158164,158164,60,98,,66,77.6,0.000797277,2.20906E-08,39.71926904,-105.0483562
3120,3120,157672,157672,20,2,,2,5.6,0.000431182,1.16156E-08,39.71900428,-105.0482747
3121,3121,157451,157451,20,5,,16.8,12.72,0.000540059,1.49338E-08,39.7188692,-105.048276
3122,3122,156875,156875,0,0,,0,0,0.000411835,1.0547E-08,39.71845655,-105.0484177
3123,3123,158839,158839,0,0,,0,0,0.000524113,1.4487E-08,39.71967731,-105.0477594
3124,3124,158642,158642,20,30,,16.8,22.72,0.000549633,1.39672E-08,39.71953503,-105.0477742
3125,3125,157714,157714,30,45,,16.8,30.72,0.0004276,1.12621E-08,39.71902525,-105.0477302
3126,3126,157466,157466,20,25,,2,14.8,0.00042552,1.11708E-08,39.7188911,-105.047756
3127,3127,157201,157201,20,25,,2,14.8,0.000425882,1.12136E-08,39.71876249,-105.0477863
3128,3128,138574,138574,0,0,,0,0,0.000502804,1.56229E-08,39.7075845,-105.0473091
3129,3129,138505,138505,0,0,,0,0,0.000416443,1.01657E-08,39.70756761,-105.0474876
3130,3130,137868,137868,0,0,,0,0,0.0006285,2.11953E-08,39.70715588,-105.0469409
3131,3131,137871,137871,0,0,,0,0,0.000631026,2.12008E-08,39.7071582,-105.0472975
3132,3132,137881,137881,0,0,,0,0,0.000476773,1.26538E-08,39.70719378,-105.0474587
3133,3133,136867,136867,0,0,,0,0,0.000499507,1.30911E-08,39.70673846,-105.0469367
3134,3134,136945,136945,20,1,,16.8,11.12,0.000503816,1.29119E-08,39.70675062,-105.0471355
3135,3135,137069,137069,20,2,,16.8,11.52,0.000613091,2.20353E-08,39.70678814,-105.0473102
3136,3136,136943,136943,20,2,,23.2,14.08,0.000482966,1.34682E-08,39.70675962,-105.0474862
3137,3137,136277,136277,44,70,,13,42,0.000590223,2.01064E-08,39.70639593,-105.0474696
3138,3138,136201,136201,44,65,,60.8,59.12,0.000474838,1.16733E-08,39.7063943,-105.0473218
3139,3139,136261,136261,20,25,,33.6,27.44,0.000505803,1.37941E-08,39.70641362,-105.0471032
3140,3140,136242,136242,20,15,,4.4,11.76,0.000570293,1.71998E-08,39.70639547,-105.0469451
3141,3141,135308,135308,20,0,,2,4.8,0.000518633,1.49028E-08,39.70595045,-105.0470224
3142,3142,135299,135299,20,5,,2.8,7.12,0.000553666,1.73283E-08,39.70594758,-105.0473945
3143,3143,135464,135464,20,5,,2.8,7.12,0.000846814,3.02208E-08,39.70602238,-105.0475782
3144,3144,134730,134730,0,0,,0,0,0.000399665,9.01391E-09,39.70560968,-105.0474989
3145,3145,134704,134704,0,0,,0,0,0.000548894,1.5623E-08,39.70556875,-105.047324
3146,3146,134732,134732,0,0,,0,0,0.000492101,1.11203E-08,39.70559394,-105.0471469
3147,3147,151588,151588,0,0,,0,0,0.00059389,1.67837E-08,39.71476159,-105.046905
3148,3148,151568,151568,0,0,,0,0,0.000448161,9.95286E-09,39.71476601,-105.0467138
3149,3149,150873,150873,0,0,,0,0,0.000424918,1.01218E-08,39.71440343,-105.046805
3150,3150,159227,159227,0,0,,0,0,0.000595066,2.04194E-08,39.71993219,-105.0465886
3151,3151,156904,156904,44,95,,5.8,49.12,0.000528195,1.50142E-08,39.71843908,-105.0466812
3152,3152,159264,159264,0,0,,0,0,0.000596782,1.95769E-08,39.71995831,-105.0471091
3153,3153,159069,159069,0,0,,0,0,0.0005467,1.66868E-08,39.71982598,-105.0471206
3154,3154,158865,158865,0,0,,0,0,0.000546489,1.84739E-08,39.71968306,-105.0471087
3155,3155,158651,158651,44,85,,48.4,62.16,0.00073054,2.67013E-08,39.71953865,-105.0471109
3156,3156,158333,158333,50,95,,56.4,70.56,0.000623369,1.92719E-08,39.71936406,-105.0471024
3157,3157,157811,157811,70,99,,68.4,80.96,0.000607551,1.88626E-08,39.71908496,-105.0471062
3158,3158,157558,157558,60,98,,66,77.6,0.00052471,1.2157E-08,39.71894857,-105.0471221
3159,3159,157269,157269,50,95,,56.4,70.56,0.000563279,1.53211E-08,39.71880161,-105.0471303
3160,3160,157098,157098,60,98,,8.6,54.64,0.000474184,1.25005E-08,39.71867489,-105.0471662
3161,3161,157026,157026,60,95,,66,76.4,0.000576934,1.33146E-08,39.71859941,-105.0473172
3162,3162,137020,137020,0,0,,0,0,0.000548497,1.46346E-08,39.70680153,-105.0463372
3163,3163,136212,136212,20,0,,16.8,10.72,0.000704439,2.0065E-08,39.70634466,-105.0465921
3164,3164,136178,136178,20,0,,16.8,10.72,0.000314583,6.1146E-09,39.70639171,-105.0464428
3165,3165,136234,136234,0,0,,0,0,0.000392983,9.04761E-09,39.70640478,-105.0462778
3166,3166,135405,135405,0,0,,0,0,0.000599111,1.97982E-08,39.70600593,-105.0465817
3167,3167,135312,135312,0,0,,0,0,0.000608292,1.59647E-08,39.70593943,-105.0464117
3168,3168,134697,134697,0,0,,0,0,0.000363673,7.71314E-09,39.70559236,-105.0466149
3169,3169,151562,151562,0,0,,0,0,0.000457893,1.09395E-08,39.71476549,-105.0464669
3170,3170,151620,151620,0,0,,0,0,0.00057299,1.73234E-08,39.71474741,-105.0460654
3171,3171,151336,151336,20,0,,0,4,0.000669588,1.86148E-08,39.71459881,-105.0463708
3172,3172,149886,149886,20,50,,23.2,33.28,0.000473809,1.16062E-08,39.71389048,-105.0457945
3173,3173,149724,149724,20,2,,16.8,11.52,0.000464804,1.10199E-08,39.71382082,-105.0459815
3174,3174,149416,149416,0,0,,0,0,0.000551349,1.74832E-08,39.71365055,-105.046289
3175,3175,149260,149260,0,0,,0,0,0.000613702,1.51129E-08,39.71356303,-105.0464509
3176,3176,159236,159236,0,0,,0,0,0.000497869,1.37272E-08,39.71992763,-105.0459066
3177,3177,159024,159024,0,0,,0,0,0.000512056,1.35206E-08,39.71978381,-105.0459041
3178,3178,158813,158813,0,0,,0,0,0.000606496,2.05199E-08,39.71964966,-105.0459197
3179,3179,158624,158624,44,65,,5.8,37.12,0.000569259,1.83907E-08,39.71951122,-105.0459125
3180,3180,158381,158381,44,70,,42,53.6,0.000547132,1.61666E-08,39.71937526,-105.0459108
3181,3181,158132,158132,50,99,,48.4,68.96,0.000514799,1.59702E-08,39.71924041,-105.0459163
3182,3182,157863,157863,70,99,,66,80,0.000604909,1.91831E-08,39.71910441,-105.0459122
3183,3183,157600,157600,60,99,,66,78,0.000507487,1.48517E-08,39.71894831,-105.0459278
3184,3184,157341,157341,60,99,,66,78,0.000679926,2.02866E-08,39.71880611,-105.0459606
3185,3185,157082,157082,50,99,,48.4,68.96,0.000594145,1.81184E-08,39.71862589,-105.0459444
3186,3186,156884,156884,44,98,,5.8,50.32,0.000524383,1.4672E-08,39.71843356,-105.0459733
3187,3187,156773,156773,50,99,,5.8,51.92,0.000630042,1.67917E-08,39.71839235,-105.0461737
3188,3188,156788,156788,44,95,,5,48.8,0.000706115,1.76228E-08,39.718408,-105.0464809
